Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2019-09-24T02:00	79.26247	69.95997	11.711	58.2
2019-09-24T02:10	79.27948	70.10628	11.564	57.9
2019-09-24T02:20	79.29709	70.25789	11.962	57.9
2019-09-24T02:30	79.31457	70.40901	11.899	58.0
2019-09-24T02:40	79.33197	70.55877	11.791	57.8
2019-09-24T02:50	79.34930	70.70955	11.822	58.1
2019-09-24T03:00	79.36694	70.86238	11.984	57.9
2019-09-24T03:10	79.38424	71.01455	11.867	58.3
2019-09-24T03:20	79.40194	71.16774	11.987	57.8
2019-09-24T03:30	79.41982	71.32345	12.148	57.9
2019-09-24T03:40	79.43689	71.47345	11.659	58.1
2019-09-24T03:50	79.45443	71.62601	11.879	57.8
2019-09-24T04:00	79.47220	71.78125	12.060	57.9
2019-09-24T04:10	79.48946	71.93424	11.821	58.2
2019-09-24T04:20	79.50701	72.08824	11.919	57.9
2019-09-24T04:30	79.52428	72.24047	11.753	58.0
2019-09-24T04:40	79.54187	72.39571	11.967	58.0
2019-09-24T04:50	79.55937	72.55035	11.902	58.0
2019-09-24T05:00	79.57664	72.70287	11.727	57.9
2019-09-24T05:10	79.59428	72.85897	11.983	57.9
2019-09-24T05:20	79.61195	73.01634	12.042	58.0
2019-09-24T05:30	79.62944	73.17260	11.933	58.1
2019-09-24T05:40	79.64708	73.32923	11.968	57.9
2019-09-24T05:50	79.66491	73.48850	12.134	58.0
2019-09-24T06:00	79.68288	73.64987	12.261	58.1
2019-09-24T06:10	79.70095	73.81163	12.287	57.9
2019-09-24T06:20	79.71908	73.97444	12.338	58.0
2019-09-24T06:30	79.73732	74.13813	12.393	57.9
2019-09-24T06:40	79.75579	74.30347	12.510	57.8
2019-09-24T06:50	79.77439	74.47206	12.654	58.1
2019-09-24T07:00	79.79290	74.63958	12.604	58.0
2019-09-24T07:10	79.82183	74.69398	10.977	18.4
2019-09-24T07:20	79.85178	74.74780	11.313	17.6
2019-09-24T07:30	79.87100	74.90690	12.230	55.5
2019-09-24T07:40	79.88974	75.05936	11.770	55.0
2019-09-24T07:50	79.90850	75.21178	11.760	54.9
2019-09-24T08:00	79.92189	75.38209	11.770	65.7
2019-09-24T08:10	79.93473	75.55343	11.737	66.7
2019-09-24T08:20	79.94707	75.72555	11.700	67.6
2019-09-24T08:30	79.95959	75.90186	11.957	67.8
2019-09-24T08:40	79.97177	76.07594	11.769	68.0
2019-09-24T08:50	79.98378	76.24627	11.515	67.9
2019-09-24T09:00	79.99599	76.42097	11.785	68.0
2019-09-24T09:10	80.00823	76.59533	11.756	67.9
2019-09-24T09:20	80.02552	76.74317	11.130	55.9
2019-09-24T09:30	80.04226	76.89657	11.302	57.7
2019-09-24T09:40	80.05903	77.04895	11.239	57.4
2019-09-24T09:50	80.07598	77.20435	11.419	57.6
2019-09-24T10:00	80.09275	77.35790	11.273	57.5
2019-09-24T10:10	80.10949	77.51307	11.339	57.8
2019-09-24T10:20	80.12223	77.67484	11.000	65.3
2019-09-24T10:30	80.12672	77.85464	11.220	81.6
2019-09-24T10:40	80.13159	78.03481	11.258	81.0
2019-09-24T10:50	80.13656	78.21769	11.423	80.9
2019-09-24T11:00	80.14151	78.40027	11.398	80.9
2019-09-24T11:10	80.14633	78.58076	11.258	81.1
2019-09-24T11:20	80.15111	78.75964	11.153	81.0
2019-09-24T11:30	80.15603	78.94153	11.339	80.9
2019-09-24T11:40	80.17064	79.09280	10.689	60.4
2019-09-24T11:50	80.19866	79.19513	11.884	31.9
2019-09-24T12:00	80.22707	79.29926	12.052	31.9
2019-09-24T12:10	80.25565	79.40405	12.115	31.8
2019-09-24T12:20	80.28444	79.50987	12.204	31.8
2019-09-24T12:30	80.31294	79.61536	12.094	31.9
2019-09-24T12:40	80.34146	79.72121	12.103	31.9
2019-09-24T12:50	80.36242	79.86244	11.381	48.4
2019-09-24T13:00	80.37942	80.02595	11.595	58.1
2019-09-24T13:10	80.39669	80.18952	11.634	57.6
2019-09-24T13:20	80.41417	80.35541	11.779	57.6
2019-09-24T13:30	80.43222	80.52661	12.139	57.6
2019-09-24T13:40	80.45023	80.69766	12.111	57.5
2019-09-24T13:50	80.47022	80.85952	12.044	53.2
2019-09-24T14:00	80.49153	81.02305	12.397	51.7
2019-09-24T14:10	80.51285	81.18844	12.470	51.9
2019-09-24T14:20	80.53434	81.35459	12.525	51.8
2019-09-24T14:30	80.55586	81.52149	12.548	51.8
2019-09-24T14:40	80.57715	81.68730	12.430	51.8
2019-09-24T14:50	80.59834	81.85329	12.399	51.9
2019-09-24T15:00	80.61974	82.01835	12.387	51.4
2019-09-24T15:10	80.64128	82.18715	12.572	51.8
2019-09-24T15:20	80.66346	82.36100	12.927	51.8
2019-09-24T15:30	80.68576	82.53615	12.996	51.8
2019-09-24T15:40	80.70843	82.71516	13.237	51.8
2019-09-24T15:50	80.73124	82.89521	13.294	51.8
2019-09-24T16:00	80.75415	83.07707	13.378	51.8
2019-09-24T16:10	80.77717	83.25953	13.412	51.7
2019-09-24T16:20	80.80000	83.44112	13.307	51.8
2019-09-24T16:30	80.82277	83.62298	13.288	51.8
2019-09-24T16:40	80.84564	83.80522	13.305	51.7
2019-09-24T16:50	80.86837	83.98754	13.258	51.8
2019-09-24T17:00	80.89116	84.17090	13.297	51.8
2019-09-24T17:10	80.91420	84.35629	13.424	51.7
2019-09-24T17:20	80.93709	84.54135	13.356	51.8
2019-09-24T17:30	80.96001	84.72692	13.362	51.8
2019-09-24T17:40	80.98300	84.91364	13.410	51.8
2019-09-24T17:50	81.00586	85.09969	13.332	51.8
2019-09-24T18:00	81.02819	85.28127	12.992	51.7
2019-09-24T18:10	81.05010	85.46083	12.792	51.8
2019-09-24T18:20	81.07188	85.63904	12.685	51.7
2019-09-24T18:30	81.09370	85.81831	12.720	51.8
2019-09-24T18:40	81.11553	85.99834	12.736	51.8
2019-09-24T18:50	81.13739	86.17870	12.741	51.7
2019-09-24T19:00	81.15928	86.35933	12.739	51.7
2019-09-24T19:10	81.18118	86.54136	12.780	51.8
2019-09-24T19:20	81.20324	86.72486	12.862	51.8
2019-09-24T19:30	81.22549	86.91108	13.002	51.9
2019-09-24T19:40	81.24783	87.09707	12.992	51.7
2019-09-24T19:50	81.27006	87.28310	12.949	51.7
2019-09-24T20:00	81.29232	87.47013	12.978	51.8
2019-09-24T20:10	81.31451	87.65784	12.972	51.9
2019-09-24T20:20	81.33670	87.84473	12.915	51.7
2019-09-24T20:30	81.35900	88.03432	13.037	51.9
2019-09-24T20:40	81.38152	88.22366	13.053	51.5
2019-09-24T20:50	81.40440	88.41213	13.076	50.9
2019-09-24T21:00	81.42716	88.59997	13.002	50.8
2019-09-24T21:10	81.44984	88.78711	12.934	50.8
2019-09-24T21:20	81.47251	88.97532	12.958	50.8
2019-09-24T21:30	81.49542	89.16527	13.060	50.8
2019-09-24T21:40	81.51811	89.35567	13.010	51.0
2019-09-24T21:50	81.54126	89.54821	13.182	50.7
2019-09-24T22:00	81.56421	89.74152	13.145	51.0
2019-09-24T22:10	81.58654	89.92875	12.735	50.8
2019-09-24T22:20	81.60870	90.11616	12.683	50.9
2019-09-24T22:30	81.63078	90.30275	12.614	50.8
2019-09-24T22:40	81.65288	90.48964	12.608	50.8
2019-09-24T22:50	81.66378	90.69038	11.196	69.4
2019-09-24T23:00	81.65582	90.92429	12.548	103.1
2019-09-24T23:10	81.64780	91.15991	12.650	103.1
2019-09-24T23:20	81.63978	91.39766	12.771	103.0
2019-09-24T23:30	81.63156	91.63804	12.933	103.1
2019-09-24T23:40	81.62344	91.87651	12.839	103.0
2019-09-24T23:50	81.61537	92.11308	12.750	103.1
2019-09-25T00:00	81.60735	92.35090	12.821	102.9
2019-09-25T00:10	81.59924	92.58573	12.687	103.2
2019-09-25T00:20	81.59134	92.81886	12.594	102.9
2019-09-25T00:30	81.58336	93.05012	12.516	103.2
2019-09-25T00:40	81.57538	93.28180	12.549	103.1
2019-09-25T00:50	81.56748	93.51606	12.686	102.8
2019-09-25T01:00	81.55955	93.74593	12.474	103.1
2019-09-25T01:10	81.55179	93.97328	12.341	103.0
2019-09-25T01:20	81.54384	94.19965	12.318	103.3
2019-09-25T01:30	81.53609	94.42784	12.405	102.9
2019-09-25T01:40	81.52833	94.65544	12.386	102.9
2019-09-25T01:50	81.52036	94.88282	12.403	103.3
2019-09-25T02:00	81.51263	95.11095	12.433	102.8
2019-09-25T02:10	81.50463	95.34077	12.553	103.1
2019-09-25T02:20	81.49664	95.57172	12.622	103.1
2019-09-25T02:30	81.48877	95.80111	12.543	102.9
2019-09-25T02:40	81.48069	96.03336	12.719	103.1
2019-09-25T02:50	81.47249	96.26693	12.809	103.2
2019-09-25T03:00	81.46448	96.50276	12.923	102.8
2019-09-25T03:10	81.45537	96.73584	12.887	104.6
2019-09-25T03:20	81.44125	96.95610	12.842	113.2
2019-09-25T03:30	81.41722	97.12237	12.428	134.0
2019-09-25T03:40	81.39099	97.28104	12.731	137.8
2019-09-25T03:50	81.36170	97.40512	12.493	147.5
2019-09-25T04:00	81.34058	97.59020	12.579	127.1
2019-09-25T04:10	81.31479	97.74405	12.490	138.0
2019-09-25T04:20	81.28940	97.89797	12.403	137.4
2019-09-25T04:30	81.26400	98.05155	12.408	137.4
2019-09-25T04:40	81.23841	98.20495	12.469	137.6
2019-09-25T04:50	81.21265	98.35923	12.562	137.5
2019-09-25T05:00	81.18693	98.51286	12.545	137.5
2019-09-25T05:10	81.16357	98.65425	11.476	137.0
2019-09-25T05:20	81.13909	98.73506	9.885	153.0
2019-09-25T05:30	81.11541	98.85842	10.938	141.2
2019-09-25T05:40	81.09236	98.98680	10.953	139.2
2019-09-25T05:50	81.06467	99.06714	10.931	155.7
2019-09-25T06:00	81.03714	99.14896	10.923	155.2
2019-09-25T06:10	81.01052	99.25026	11.145	149.2
2019-09-25T06:20	80.98320	99.35145	11.368	149.9
2019-09-25T06:30	80.95710	99.46451	11.363	145.7
2019-09-25T06:40	80.93421	99.59991	11.262	137.0
2019-09-25T06:50	80.91495	99.75401	11.166	128.3
2019-09-25T07:00	80.89872	99.92094	11.152	121.5
2019-09-25T07:10	80.88825	100.10434	11.110	109.7
2019-09-25T07:20	80.88111	100.29186	11.000	103.4
2019-09-25T07:30	80.87164	100.47389	10.938	108.1
2019-09-25T07:40	80.86552	100.66153	10.945	101.5
2019-09-25T07:50	80.86226	100.85212	10.959	96.1
2019-09-25T08:00	80.86184	100.99825	8.357	91.0
2019-09-25T08:10	80.86174	101.15304	8.851	90.1
2019-09-25T08:20	80.85978	101.27468	6.992	95.7
2019-09-25T08:30	80.85735	101.43772	9.367	95.3
2019-09-25T08:40	80.85173	101.58027	8.404	103.8
2019-09-25T08:50	80.84593	101.69228	6.746	108.0
2019-09-25T09:00	80.84129	101.80878	6.880	104.0
2019-09-25T09:10	80.83799	101.92477	6.754	100.1
2019-09-25T09:20	80.83971	102.10183	10.169	86.4
2019-09-25T09:30	80.84177	102.23165	7.477	84.3
2019-09-25T09:40	80.84387	102.35744	7.247	83.9
2019-09-25T09:50	80.84485	102.51752	9.177	87.7
2019-09-25T10:00	80.84415	102.63690	6.844	92.0
2019-09-25T10:10	80.84817	102.75527	6.932	77.9
2019-09-25T10:20	80.85024	102.87559	6.930	83.8
2019-09-25T10:30	80.85775	102.98000	6.559	65.6
2019-09-25T10:40	80.86427	103.07847	6.101	67.3
2019-09-25T10:50	80.86183	103.19462	6.699	97.5
2019-09-25T11:00	80.85939	103.30623	6.443	97.8
2019-09-25T11:10	80.85749	103.43216	7.236	95.4
2019-09-25T11:20	80.85632	103.55422	6.996	93.4
2019-09-25T11:30	80.86055	103.67906	7.303	77.9
2019-09-25T11:40	80.85578	103.80055	7.160	103.8
2019-09-25T11:50	80.85095	103.91820	6.954	104.4
2019-09-25T12:00	80.84614	104.00747	5.397	108.7
2019-09-25T12:10	80.84255	104.11294	6.179	102.0
2019-09-25T12:20	80.84602	104.22814	6.717	79.2
2019-09-25T12:30	80.85452	104.33557	6.869	63.5
2019-09-25T12:40	80.86555	104.43347	6.866	54.6
2019-09-25T12:50	80.86767	104.54792	6.585	83.3
2019-09-25T13:00	80.87118	104.66589	6.858	79.3
2019-09-25T13:10	80.87548	104.78374	6.906	77.0
2019-09-25T13:20	80.87989	104.90164	6.915	76.7
2019-09-25T13:30	80.89284	104.98794	6.780	46.5
2019-09-25T13:40	80.90548	105.08106	6.989	49.3
2019-09-25T13:50	80.92066	105.16024	7.082	39.4
2019-09-25T14:00	80.93967	105.17798	6.915	8.4
2019-09-25T14:10	80.95620	105.22590	6.544	24.5
2019-09-25T14:20	80.97099	105.33822	8.289	50.0
2019-09-25T14:30	80.98608	105.42814	7.435	43.0
2019-09-25T14:40	80.99224	105.54580	6.996	71.5
2019-09-25T14:50	81.00736	105.63029	7.231	41.1
2019-09-25T15:00	81.02236	105.69473	6.505	33.8
2019-09-25T15:10	81.03119	105.79950	6.688	61.6
2019-09-25T15:20	81.03791	105.91831	7.092	70.0
2019-09-25T15:30	81.04756	106.02784	7.054	60.4
2019-09-25T15:40	81.05293	106.14395	6.785	73.4
2019-09-25T15:50	81.05189	106.24072	5.432	93.9
2019-09-25T16:00	81.06482	106.32365	6.574	44.9
2019-09-25T16:10	81.06951	106.43523	6.462	74.8
2019-09-25T16:20	81.07026	106.54765	6.289	87.5
2019-09-25T16:30	81.06202	106.64220	6.062	119.3
2019-09-25T16:40	81.05924	106.75215	6.233	99.2
2019-09-25T16:50	81.05987	106.87377	6.809	88.0
2019-09-25T17:00	81.06429	106.99130	6.764	76.3
2019-09-25T17:10	81.06933	107.09009	5.814	71.8
2019-09-25T17:20	81.06380	107.19020	5.942	109.6
2019-09-25T17:30	81.05311	107.29533	7.031	123.1
2019-09-25T17:40	81.04343	107.40104	6.871	120.4
2019-09-25T17:50	81.03548	107.50243	6.312	116.7
2019-09-25T18:00	81.03127	107.62093	6.821	102.8
2019-09-25T18:10	81.03082	107.73534	6.424	91.4
2019-09-25T18:20	81.03439	107.85013	6.569	78.7
2019-09-25T18:30	81.04049	107.96315	6.710	70.8
2019-09-25T18:40	81.04780	108.07197	6.643	66.6
2019-09-25T18:50	81.05217	108.18776	6.674	76.3
2019-09-25T19:00	81.05327	108.30513	6.584	86.5
2019-09-25T19:10	81.05470	108.42444	6.700	85.5
2019-09-25T19:20	81.05769	108.52986	5.998	79.6
2019-09-25T19:30	81.05970	108.65170	6.856	83.9
2019-09-25T19:40	81.06196	108.77349	6.862	83.1
2019-09-25T19:50	81.06554	108.89136	6.717	78.9
2019-09-25T20:00	81.07140	109.00705	6.803	71.9
2019-09-25T20:10	81.07702	109.11896	6.570	72.0
2019-09-25T20:20	81.08562	109.22442	6.651	62.2
2019-09-25T20:30	81.09195	109.29483	4.540	59.8
2019-09-25T20:40	81.09759	109.40677	6.562	71.9
2019-09-25T20:50	81.11004	109.54360	8.839	59.5
2019-09-25T21:00	81.12989	109.70207	11.344	50.9
2019-09-25T21:10	81.14118	109.82643	8.007	59.4
2019-09-25T21:20	81.15785	109.88758	6.893	29.4
2019-09-25T21:30	81.17532	109.91891	6.523	15.4
2019-09-25T21:40	81.19235	109.95571	6.459	18.3
2019-09-25T21:50	81.20140	110.05247	6.249	58.5
2019-09-25T22:00	81.21015	110.15007	6.228	59.6
2019-09-25T22:10	81.21890	110.25084	6.374	60.3
2019-09-25T22:20	81.22794	110.35418	6.545	60.1
2019-09-25T22:30	81.23604	110.45118	6.069	61.3
2019-09-25T22:40	81.24203	110.53511	5.083	64.8
2019-09-25T22:50	81.25188	110.62937	6.265	55.5
2019-09-25T23:00	81.26152	110.74399	7.170	61.0
2019-09-25T23:10	81.27065	110.85598	6.949	61.7
2019-09-25T23:20	81.28023	110.97473	7.345	61.9
2019-09-25T23:30	81.29001	111.09581	7.485	61.9
2019-09-25T23:40	81.29970	111.21889	7.562	62.4
2019-09-25T23:50	81.31086	111.33535	7.504	57.6
2019-09-26T00:00	81.32203	111.44021	6.976	54.7
2019-09-26T00:10	81.33740	111.56420	8.714	50.5
2019-09-26T00:20	81.35166	111.67260	7.801	48.8
2019-09-26T00:30	81.36490	111.77342	7.244	48.8
2019-09-26T00:40	81.37968	111.86145	7.136	41.7
2019-09-26T00:50	81.39457	111.94938	7.156	41.5
2019-09-26T01:00	81.40883	112.03379	6.856	41.5
2019-09-26T01:10	81.42300	112.11547	6.732	40.7
2019-09-26T01:20	81.42745	112.23829	6.784	76.3
2019-09-26T01:30	81.42403	112.36309	6.811	100.3
2019-09-26T01:40	81.41395	112.45241	6.017	127.1
2019-09-26T01:50	81.40706	112.56511	6.549	112.2
2019-09-26T02:00	81.39206	112.63868	6.696	143.7
2019-09-26T02:10	81.37579	112.63172	5.872	183.7
2019-09-26T02:20	81.36898	112.53505	5.769	244.9
2019-09-26T02:30	81.37703	112.45624	5.151	304.3
2019-09-26T02:40	81.39250	112.45605	5.570	359.9
2019-09-26T02:50	81.40081	112.53114	5.030	53.5
2019-09-26T03:00	81.39535	112.63304	5.829	109.6
2019-09-26T03:10	81.38100	112.69266	6.086	148.1
2019-09-26T03:20	81.37943	112.80078	5.862	95.5
2019-09-26T03:30	81.39325	112.86279	5.994	33.9
2019-09-26T03:40	81.40799	112.81534	5.889	334.3
2019-09-26T03:50	81.40791	112.70783	5.783	269.8
2019-09-26T04:00	81.39891	112.65649	4.258	220.5
2019-09-26T04:10	81.38696	112.66043	4.310	177.2
2019-09-26T04:20	81.37865	112.71839	4.328	133.7
2019-09-26T04:30	81.37835	112.75082	1.753	93.4
2019-09-26T04:40	81.38774	112.85201	6.421	58.2
2019-09-26T04:50	81.39764	112.95651	6.663	57.6
2019-09-26T05:00	81.40700	113.07905	7.407	62.9
2019-09-26T05:10	81.40803	113.25583	9.517	87.7
2019-09-26T05:20	81.41608	113.36591	6.591	63.8
2019-09-26T05:30	81.42498	113.47634	6.741	61.6
2019-09-26T05:40	81.43564	113.58405	6.938	56.4
2019-09-26T05:50	81.45447	113.70655	9.432	44.0
2019-09-26T06:00	81.46830	113.79572	6.895	43.7
2019-09-26T06:10	81.49265	113.86807	9.578	23.7
2019-09-26T06:20	81.51258	113.97332	9.103	37.9
2019-09-26T06:30	81.52074	114.12789	8.719	70.2
2019-09-26T06:40	81.53164	114.22063	6.295	51.4
2019-09-26T06:50	81.54550	114.33801	7.972	51.2
2019-09-26T07:00	81.55975	114.52177	10.990	62.1
2019-09-26T07:10	81.56825	114.64946	7.406	65.5
2019-09-26T07:20	81.57733	114.76199	6.779	61.1
2019-09-26T07:30	81.58429	114.91733	8.564	72.9
2019-09-26T07:40	81.58001	115.06225	7.793	101.3
2019-09-26T07:50	81.58561	115.24040	9.604	77.8
2019-09-26T08:00	81.59384	115.44355	11.101	74.4
2019-09-26T08:10	81.60074	115.65432	11.364	77.3
2019-09-26T08:20	81.61551	115.84402	11.299	61.8
2019-09-26T08:30	81.63430	116.00813	10.946	51.8
2019-09-26T08:40	81.64962	116.18257	10.667	58.8
2019-09-26T08:50	81.66494	116.31461	8.833	51.3
2019-09-26T09:00	81.67498	116.48714	9.697	68.0
2019-09-26T09:10	81.69345	116.55959	7.647	29.5
2019-09-26T09:20	81.70536	116.67078	7.195	53.4
2019-09-26T09:30	81.71674	116.77822	6.921	53.6
2019-09-26T09:40	81.72826	116.88468	6.903	53.0
2019-09-26T09:50	81.73805	116.99648	6.777	58.6
2019-09-26T10:00	81.74633	117.11173	6.665	63.4
2019-09-26T10:10	81.75739	117.21738	6.754	53.8
2019-09-26T10:20	81.76994	117.31422	6.737	47.8
2019-09-26T10:30	81.78386	117.40107	6.717	41.7
2019-09-26T10:40	81.79741	117.49756	6.958	45.4
2019-09-26T10:50	81.81014	117.60441	7.148	50.1
2019-09-26T11:00	81.82274	117.71013	7.067	50.0
2019-09-26T11:10	81.83564	117.81606	7.139	49.3
2019-09-26T11:20	81.84962	117.91544	7.149	45.2
2019-09-26T11:30	81.86476	118.00142	6.996	38.8
2019-09-26T11:40	81.87522	118.10724	6.574	55.0
2019-09-26T11:50	81.87154	118.23729	6.750	101.3
2019-09-26T12:00	81.85928	118.36107	7.697	124.9
2019-09-26T12:10	81.86035	118.48826	6.496	86.5
2019-09-26T12:20	81.86529	118.63512	7.692	76.6
2019-09-26T12:30	81.86791	118.77159	7.016	82.2
2019-09-26T12:40	81.87985	118.88027	7.005	52.1
2019-09-26T12:50	81.89148	118.97751	6.477	49.7
2019-09-26T13:00	81.90313	119.07647	6.543	50.1
2019-09-26T13:10	81.91513	119.17885	6.750	50.2
2019-09-26T13:20	81.92801	119.27498	6.721	46.3
2019-09-26T13:30	81.93556	119.34653	4.523	53.0
2019-09-26T13:40	81.93722	119.36297	1.024	54.2
2019-09-26T13:50	81.94060	119.41240	2.777	63.9
2019-09-26T14:00	81.94088	119.47121	2.970	88.0
2019-09-26T14:10	81.95451	119.56360	6.767	43.5
2019-09-26T14:20	81.96964	119.62947	6.378	31.3
2019-09-26T14:30	81.98762	119.69332	7.224	26.3
2019-09-26T14:40	82.00609	119.75443	7.324	24.7
2019-09-26T14:50	82.02574	119.78993	7.292	14.1
2019-09-26T15:00	82.04427	119.77083	6.741	351.9
2019-09-26T15:10	82.05924	119.75288	5.462	350.6
2019-09-26T15:20	82.07010	119.74182	3.948	352.0
2019-09-26T15:30	82.07331	119.69044	2.801	294.4
2019-09-26T15:40	82.07023	119.59609	4.815	256.7
2019-09-26T15:50	82.07016	119.52392	3.585	269.6
2019-09-26T16:00	82.06260	119.43119	5.352	239.5
2019-09-26T16:10	82.06211	119.35911	3.588	267.2
2019-09-26T16:20	82.06255	119.29956	2.965	273.1
2019-09-26T16:30	82.06317	119.27047	1.463	278.7
2019-09-26T16:40	82.06371	119.27099	0.197	7.5
2019-09-26T16:50	82.06423	119.27532	0.284	49.3
2019-09-26T17:00	82.06467	119.27985	0.277	54.3
2019-09-26T17:10	82.06504	119.28372	0.233	55.6
2019-09-26T17:20	82.06535	119.28761	0.223	60.3
2019-09-26T17:30	82.06568	119.29181	0.240	60.2
2019-09-26T17:40	82.06603	119.29383	0.161	38.7
2019-09-26T17:50	82.06632	119.29517	0.123	32.7
2019-09-26T18:00	82.06656	119.29774	0.156	55.3
2019-09-26T18:10	82.06661	119.30044	0.135	82.1
2019-09-26T18:20	82.06679	119.30070	0.066	11.3
2019-09-26T18:30	82.06519	119.28214	1.089	237.9
2019-09-26T18:40	82.06269	119.28949	0.969	157.8
2019-09-26T18:50	82.06284	119.28869	0.065	322.2
2019-09-26T19:00	82.06302	119.28547	0.172	291.9
2019-09-26T19:10	82.06321	119.28219	0.177	293.4
2019-09-26T19:20	82.06323	119.27831	0.193	271.5
2019-09-26T19:30	82.06340	119.26826	0.504	277.4
2019-09-26T19:40	82.06184	119.25648	0.813	226.1
2019-09-26T19:50	82.06325	119.28750	1.624	71.8
2019-09-26T20:00	82.06351	119.28482	0.163	304.8
2019-09-26T20:10	82.06347	119.28303	0.090	261.3
2019-09-26T20:20	82.06387	119.27777	0.298	298.7
2019-09-26T20:30	82.06502	119.26758	0.654	309.2
2019-09-26T20:40	82.06353	119.28304	0.938	124.9
2019-09-26T20:50	82.06176	119.29579	0.898	135.1
2019-09-26T21:00	82.06454	119.27863	1.315	319.6
2019-09-26T21:10	82.06502	119.27216	0.366	298.4
2019-09-26T21:20	82.06565	119.26535	0.408	304.0
2019-09-26T21:30	82.06441	119.26191	0.479	200.9
2019-09-26T21:40	82.06546	119.25797	0.425	332.6
2019-09-26T21:50	82.06647	119.25498	0.393	337.8
2019-09-26T22:00	82.06282	119.27123	1.542	148.4
2019-09-26T22:10	82.06265	119.27917	0.400	99.2
2019-09-26T22:20	82.06396	119.28103	0.483	11.1
2019-09-26T22:30	82.06481	119.27767	0.348	331.3
2019-09-26T22:40	82.06502	119.27860	0.088	31.7
2019-09-26T22:50	82.06391	119.29063	0.719	123.7
2019-09-26T23:00	82.06528	119.28361	0.605	324.8
2019-09-26T23:10	82.06620	119.27999	0.375	331.3
2019-09-26T23:20	82.06699	119.28053	0.284	5.5
2019-09-26T23:30	82.06816	119.28037	0.422	358.9
2019-09-26T23:40	82.06961	119.26555	0.903	305.4
2019-09-26T23:50	82.07195	119.27082	0.883	17.2
2019-09-27T00:00	82.07193	119.28395	0.652	90.8
2019-09-27T00:10	82.07273	119.28101	0.325	333.3
2019-09-27T00:20	82.07320	119.29623	0.774	77.5
2019-09-27T00:30	82.07529	119.30243	0.814	22.2
2019-09-27T00:40	82.07670	119.30571	0.532	17.8
2019-09-27T00:50	82.07739	119.29146	0.750	289.3
2019-09-27T01:00	82.07839	119.28834	0.392	336.7
2019-09-27T01:10	82.07939	119.30250	0.789	62.9
2019-09-27T01:20	82.07956	119.30984	0.369	80.1
2019-09-27T01:30	82.08066	119.30647	0.428	337.0
2019-09-27T01:40	82.08256	119.31903	0.926	42.3
2019-09-27T01:50	82.08493	119.31138	0.933	336.0
2019-09-27T02:00	82.08447	119.30710	0.267	232.6
2019-09-27T02:10	82.08558	119.32972	1.190	70.5
2019-09-27T02:20	82.08846	119.33190	1.044	5.9
2019-09-27T02:30	82.08768	119.32588	0.411	226.6
2019-09-27T02:40	82.08827	119.33775	0.627	69.9
2019-09-27T02:50	82.08874	119.35427	0.835	78.5
2019-09-27T03:00	82.09003	119.34863	0.543	329.0
2019-09-27T03:10	82.09639	119.39555	3.263	45.4
2019-09-27T03:20	82.08711	119.52527	7.243	117.4
2019-09-27T03:30	82.06918	119.51928	6.463	182.6
2019-09-27T03:40	82.05189	119.47322	6.633	200.2
2019-09-27T03:50	82.03027	119.42256	8.181	198.0
2019-09-27T04:00	82.01358	119.36002	6.775	207.5
2019-09-27T04:10	81.99522	119.34422	6.657	186.8
2019-09-27T04:20	81.97635	119.32821	6.841	186.8
2019-09-27T04:30	81.95860	119.29766	6.576	193.5
2019-09-27T04:40	81.95864	119.30378	0.308	87.3
2019-09-27T04:50	81.95881	119.30800	0.222	73.5
2019-09-27T05:00	81.95870	119.30764	0.044	204.5
2019-09-27T05:10	81.95863	119.30763	0.027	181.2
2019-09-27T05:20	81.95856	119.30675	0.049	243.8
